Unnamed: 0,Headline,Positive,Negative,Neutral,date,article_id
262,street dancers tackle a ballet project and the armory stage,0.0576617196202278,0.0724438950419426,0.8698943853378296,01/02/2015,6879
263,super bowl 2015 seahawks vs patriots preview,0.1185730621218681,0.0316342301666736,0.8497927188873291,01/02/2015,6893
264,even on super bowl weekend american sniper wins,0.1095470637083053,0.0625351145863533,0.8279178142547607,01/02/2015,6958
265,letters to the editor,0.0377820208668708,0.0262529850006103,0.9359650015830994,01/02/2015,6894
266,retroactively authorizing war,0.0842951759696006,0.0149545948952436,0.9007502794265748,01/02/2015,6878
267,a trip to the mail box not the orthodontist,0.0433176755905151,0.0291935130953788,0.9274888634681702,01/02/2015,6956
268,maureen dowd mitts white horse pulls up lame,0.0952376946806907,0.0433768406510353,0.8613855242729187,01/02/2015,6877
269,fighting racial isolation in hartford,0.1286128014326095,0.0559727028012275,0.815414547920227,01/02/2015,6876
270,the hazards of do it yourself orthodonture,0.0321648381650447,0.109876811504364,0.8579583764076233,01/02/2015,6955
271,the reconstruction wars begin,0.0247299261391162,0.1312301307916641,0.8440399169921875,01/02/2015,6959
272,shifting gears incrementally,0.0572739541530609,0.0661791115999221,0.8765468597412109,01/02/2015,6932
273,floor waxes dessert toppings and blogging,0.0319362990558147,0.0397651493549346,0.9282985329627992,01/02/2015,6947
274,christopher lesisko and albert pfeiffer,0.0262343902140855,0.0386735275387764,0.935092031955719,01/02/2015,6931
275,public survey highlights britons global ambitions,0.1697457879781723,0.0167527310550212,0.8135015368461609,01/02/2015,6907
276,at polich tallix fine art foundry master of metals is artists ally,0.0703667402267456,0.0299064088612794,0.8997268676757812,01/02/2015,6918
277,fire at library in moscow destroys millions of volumes,0.0118088545277714,0.8892086148262024,0.0989825725555419,01/02/2015,6964
278,questions for europes right to be forgotten,0.0606251657009124,0.0268578864634037,0.912516951560974,01/02/2015,6965
279,20150202SUPER hp,0.0398045293986797,0.0314120016992092,0.9287834763526917,01/02/2015,6978
280,20150202JAZZCOLORS,0.0468773618340492,0.0291762892156839,0.9239463806152344,01/02/2015,6981
281,is it bigger than a breadbox,0.0509125143289566,0.043540108948946,0.9055473804473876,01/02/2015,6987
282,medical costs rise as retirees winter in south,0.0453579500317573,0.940361738204956,0.0142802726477384,01/02/2015,6898
283,canadian upsets olympic medalist in winning 2 races at armory track invitational,0.3754585683345794,0.1704585552215576,0.4540828764438629,01/02/2015,6917
284,as new government takes shape in greece e c b again considers aiding its banks,0.7028752565383911,0.0095875961706042,0.2875372171401977,01/02/2015,6993
285,connecticut tearooms recapture an english style tradition,0.0677187666296958,0.0268266201019287,0.9054546356201172,01/02/2015,6916
286,rose marie mccoy a songwriter for rock pop and jazz legends dies at 92,0.0415991730988025,0.2420757263898849,0.7163251042366028,01/02/2015,6915
287,dollar3 tip on a dollar4 cup of coffee gratuities grow automatically,0.8006685972213745,0.110927440226078,0.088404007256031,01/02/2015,6914
288,as ebola ebbs in africa focus turns from death to life,0.0480550788342952,0.0524850003421306,0.899459958076477,01/02/2015,6908
289,tribes at center of effort to free jordanian pilot,0.3677344024181366,0.0156714729964733,0.616594135761261,01/02/2015,6913
290,20150201IFIREss hp,0.0456585101783275,0.0244244672358036,0.9299169778823853,01/02/2015,6909
291,20150201 KARABAKH hp,0.0422651320695877,0.0362714380025863,0.921463429927826,01/02/2015,6910
292,the nfl takes on domestic violence can hollywood,0.040100947022438,0.0889093354344368,0.8709896802902222,01/02/2015,6995
293,black ice,0.042296502739191,0.1268012225627899,0.8309022784233093,01/02/2015,7001
294,20150202SUPER2 hp,0.0313799083232879,0.0388430655002594,0.9297770261764526,01/02/2015,7014
295,settling case standard poors backs off claims of government retaliation,0.1915919035673141,0.5465372800827026,0.2618709206581116,01/02/2015,7025
296,a haiku and questions about a fire at a brooklyn cafe,0.0487732775509357,0.14838607609272,0.8028406500816345,01/02/2015,7026
297,downton abbey recap rumble with lord g,0.0772696807980537,0.0528720915317535,0.8698582053184509,01/02/2015,7027
298,west bank israeli forces fatally shoot a palestinian,0.0411644354462623,0.7709219455718994,0.1879136711359024,01/02/2015,6906
299,winning lottery numbers for jan 31 2015,0.0278483219444751,0.0729524493217468,0.8991992473602295,01/02/2015,6919
300,disney to crown elana an animated latina princess,0.1490766555070877,0.014141634106636,0.8367817401885986,01/02/2015,6992
301,cement makers holcim and lafarge to sell assets to crh of ireland for 7 3 billion,0.0408008731901645,0.0169394798576831,0.942259669303894,01/02/2015,6962
302,to jets geno smith 2015 isnt his last chance but its vital,0.0619776174426078,0.0416460298001766,0.8963763117790222,01/02/2015,6925
303,alexandra corsi and ian lambert,0.0271429419517517,0.0365856513381004,0.9362714290618896,01/02/2015,6927
304,chelsea parries manchester city to protect its 5 point lead,0.8402557969093323,0.0357555598020553,0.1239886730909347,01/02/2015,6904
305,quotation of the day for sunday february 1 2015,0.0186979603022336,0.0461051687598228,0.935196816921234,01/02/2015,6924
306,hugh eastwood and john holmes iii,0.0272838082164526,0.0439222864806652,0.9287938475608826,01/02/2015,6928
307,rory mcilroy widens lead in dubai,0.1704890877008438,0.0563087835907936,0.773202121257782,01/02/2015,6923
308,to unlock deflation puzzle mind your pv nrts,0.0907166898250579,0.045498140156269,0.8637851476669312,01/02/2015,6899
309,taliban justice gains favor as official afghan courts fail,0.8408251404762268,0.0392649807035923,0.1199099570512771,01/02/2015,6900
310,mimi hoesley and benjamin slater iv,0.0221162401139736,0.056083008646965,0.92180073261261,01/02/2015,6929
311,from the idea of a germ,0.122788593173027,0.0167324058711528,0.8604790568351746,01/02/2015,6930
312,at 32 phoenix open leader seems ancient,0.2052372395992279,0.0572966560721397,0.7374661564826965,01/02/2015,6921
313,hardhanded judge is picked for american reporters trial in iran rights group says,0.0724051222205162,0.0878330916166305,0.8397617936134338,01/02/2015,6926
314,arizona sheriff known for toughness is allowing inmates to watch the super bowl,0.1644925028085708,0.0363821163773536,0.7991254329681396,01/02/2015,6920
315,in newark a youth hockey explosion on the ice,0.0416692122817039,0.7158298492431641,0.2425009757280349,01/02/2015,6902
316,127 year old rivalry of celtic and rangers resumes in scotland,0.1283097714185714,0.0247729700058698,0.8469172716140747,01/02/2015,6901
317,d w griffith a new perspective,0.0479116514325141,0.0314013063907623,0.9206870198249816,01/03/2015,13311
318,percussion to the extreme,0.1173902004957199,0.0359665602445602,0.8466432094573975,01/03/2015,13310
319,rustle rattle and exaggerate,0.0432697162032127,0.1921049505472183,0.7646253108978271,01/03/2015,13309
320,almost famous feels like this,0.0676528438925743,0.0463175438344478,0.8860296607017517,01/03/2015,13308
321,government is not the enemy,0.0281775072216987,0.0548473298549652,0.9169751405715942,01/03/2015,13298
322,britain wary of sanctions adds pressure to keep russian from buying energy unit,0.0583551563322544,0.834498405456543,0.1071464717388153,01/03/2015,13302
323,pioneering gm is eager to mold another winner in atlanta,0.7687080502510071,0.0090180626139044,0.2222738564014434,01/03/2015,13301
324,make school a democracy,0.0678954049944877,0.0302076339721679,0.9018970131874084,01/03/2015,13307
325,as oil prices fall houston shudders,0.0172624047845602,0.9532315135002136,0.0295061226934194,01/03/2015,13306
326,pirates free 4 fishermen in somalia,0.0490952171385288,0.8259877562522888,0.1249169260263443,01/03/2015,13304
327,top rebounder refuses to surrender to his history of concussions,0.0332227200269699,0.6539811491966248,0.3127961158752441,01/03/2015,13297
328,despite october errors pitchers fielding drills wither after spring,0.1099907085299491,0.5933850407600403,0.2966243624687195,01/03/2015,13303
329,how to educate boys,0.0639948099851608,0.0205375105142593,0.9154676795005798,01/03/2015,13299
330,attack of the student hairdressers,0.0140027431771159,0.8428229689598083,0.1431742757558822,01/03/2015,13300
331,roger cohen did israel put money over justice,0.0362366586923599,0.050643965601921,0.9131193161010742,01/03/2015,13280
332,the phony legal attack on health care,0.0317176133394241,0.4835644662380218,0.4847179353237152,01/03/2015,13295
333,clocking your train,0.0716739296913147,0.0787561684846878,0.8495698571205139,01/03/2015,13268
334,governors can run but they cant hide,0.0291386600583791,0.2061315178871154,0.7647298574447632,01/03/2015,13282
335,a short history of wiretapping,0.0369204357266426,0.0217790137976408,0.9413005709648132,01/03/2015,13279
336,where wind chill is not a factor,0.0349417589604854,0.0433081611990928,0.9217501282691956,01/03/2015,13277
337,protecting fragile retirement nest eggs,0.058962158858776,0.0547465980052948,0.8862912058830261,01/03/2015,13283
338,smothered by a boom in banking,0.15715953707695,0.6761850714683533,0.1666553914546966,01/03/2015,13276
339,susan salka of amn healthcare where are you in your journey of life,0.0719251185655593,0.0229670256376266,0.9051077961921692,01/03/2015,13275
340,us seeks to deport bosnians over war crimes,0.0766452401876449,0.3447895348072052,0.578565239906311,01/03/2015,13274
341,every second counts in bid to keep sports fans,0.1102938577532768,0.020090376958251,0.8696157932281494,01/03/2015,13273
342,the faces on the ferry,0.0358609780669212,0.09904545545578,0.8650935292243958,01/03/2015,13284
343,like a rolling stone,0.1270250976085662,0.0302191507071256,0.8427557349205017,01/03/2015,13287
344,frank bruni scott walker the media and the 2016 presidential campaign,0.0275654941797256,0.0396523438394069,0.9327821731567384,01/03/2015,13289
345,colors of mets blend to make glove of gold,0.050381027162075,0.0183470584452152,0.9312719106674194,01/03/2015,13290
346,hyundai recalls vehicles over power steering loss,0.0152722923085093,0.9106667041778564,0.0740609914064407,01/03/2015,13291
347,maureen dowd dirty words from pretty mouths,0.0627613142132759,0.1923275738954544,0.7449111342430115,01/03/2015,13269
348,videofreex the art of guerrilla television at the samuel dorsky museum of art,0.0501103661954402,0.0240017157047987,0.9258880019187928,01/03/2015,13292
349,hillary and the machine,0.1272404491901397,0.0557166114449501,0.8170429468154907,01/03/2015,13270
350,martin omalley in veiled jab at hillary clinton derides politics of triangulation,0.0277597066015005,0.8146185874938965,0.157621756196022,01/03/2015,13296
351,pining for handels alcina sorceress coming to lincoln center on film,0.0523094721138477,0.0486382842063903,0.8990522623062134,01/03/2015,12823
352,20150301WESTMINSTER,0.0489316880702972,0.0642569735646247,0.8868113160133362,01/03/2015,12882
353,every installation needs a shoe,0.0580375604331493,0.0191558562219142,0.9228065609931946,01/03/2015,13314
354,01scene ferragamo,0.0610747970640659,0.0331487916409969,0.9057763814926147,01/03/2015,13404
355,salvatore ferragamo shoes milan fashion week fall 2015,0.037219014018774,0.0667058825492858,0.8960751295089722,01/03/2015,13403
356,missoni fall 2015 milan fashion week live stream,0.0262230522930622,0.0474862679839134,0.9262906908988952,01/03/2015,13400
357,mobile world congress samsungs galaxy 6 s and galaxy 6 edge offer the best of the iphone and more,0.2168967127799987,0.009525173343718,0.7735781073570251,01/03/2015,13397
358,dolce gabbana hair milan fashion week fall 2015,0.0443871319293975,0.0702666863799095,0.8853461742401123,01/03/2015,13395
359,focus takes top box office spot,0.0712543651461601,0.0463148802518844,0.8824307322502136,01/03/2015,13394
360,salvatore ferragamo fall 2015 rtw,0.0400115773081779,0.0760786160826683,0.8839098215103149,01/03/2015,13392
361,20150302RUSSIA hp,0.0398837514221668,0.0328776687383651,0.9272385835647584,01/03/2015,13391
362,kathleenmulloy evan wheeler,0.0511187575757503,0.0654139444231987,0.8834673166275024,01/03/2015,13388
363,elisabeth hall matthew danzig,0.056660309433937,0.0344438925385475,0.9088957905769348,01/03/2015,13387
364,raquel cabo dominic mcmullan,0.037382997572422,0.0565459541976451,0.9060710668563844,01/03/2015,13386
365,dolce gabbana fall 2015 rtw,0.0557276867330074,0.0470764897763729,0.8971958756446838,01/03/2015,13384
366,milan fashion week marni fall winter 2015,0.0373367853462696,0.0871116071939468,0.8755515813827515,01/03/2015,13381
367,milan fashion week marni fall winter 2015,0.0373367853462696,0.0871116071939468,0.8755515813827515,01/03/2015,13380
368,aya jones marni fall 2015 milan fashion week model morph,0.0293482802808284,0.0886768847703933,0.8819748163223267,01/03/2015,13379
369,spring awakening,0.0495586544275283,0.0480485595762729,0.9023927450180054,01/03/2015,13377
370,1965 montreal explosion kills 28,0.0193687565624713,0.8141465783119202,0.1664847135543823,01/03/2015,13375
371,20150302POLICEWOMEN,0.030277719721198,0.0302658285945653,0.9394564628601074,01/03/2015,13373
372,marni fall 2015 rtw,0.041214283555746,0.0427595302462577,0.91602623462677,01/03/2015,13371
373,mobile world congress htc unveils a new phone and wearable device,0.3259164988994598,0.0082752741873264,0.6658082604408264,01/03/2015,13405
374,documentary on air pollution in china grips a nation,0.0318410284817218,0.0594426542520523,0.9087163805961608,01/03/2015,13370
375,milan fashion week salvatore ferragamo fall winter 2015,0.0353486649692058,0.0888373628258705,0.875813901424408,01/03/2015,13406
376,missoni fall 2015 rtw,0.0346336588263511,0.0764613226056099,0.8889049887657166,01/03/2015,13413
377,what to expect on the last day of milan fashion week,0.0234239194542169,0.0704771801829338,0.9060988426208496,01/03/2015,13499
378,the good wife recap i was bad today,0.0507426373660564,0.839557945728302,0.1096993684768676,01/03/2015,13487
379,downton abbey recap in the finale mary meets mr handsome who could care less,0.0829977542161941,0.0435402579605579,0.8734619617462158,01/03/2015,13484
380,the walking dead recap 3,0.0291801206767559,0.0755132064223289,0.8953066468238831,01/03/2015,13479
